,Unnamed: 0,Produk,Rating,Ulasan,Tanggal,label,Cleaning
698,716,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,mantappp. .  semoga barangnya rekomen dan awet dipakai. . ,3 bulan lalu,1,mantappp semoga barangnya rekomen dan awet dipakai
699,717,Sanken HWE-69CW Dispenser IC-Cool,5,"barang murah,  kualitas bagus,  support juga bagus.  call 1 hari besoknya sudah datang dan diperbaiki",3 bulan lalu,1,barang murah kualitas bagus support juga bagus call hari besoknya sudah datang dan diperbaiki
700,718,Sanken Dispenser Galon Bawah HWD-C553IC Xatria Pro Series,5,it arrived in good condition works fine so far,3 bulan lalu,1,it arrived in good condition works fine so far
701,719,Sanken Rice Cooker 1 Liter SJ-120H,5,"barang ori. 
pakingan rapih. ",3 bulan lalu,1,barang ori pakingan rapih
702,720,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"respon chat cepat,  adminnya mantap",3 bulan lalu,1,respon chat cepat adminnya mantap
703,721,Sanken DD-33 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,5,"barang mendarat dengan aman di surabaya pakai cargo jne.  tidak ada cacat sama sekali.  produk cocok karena saya butuh ukuran yg lebih kecil,  keliatan cukup elegant di taru. . .  ",3 bulan lalu,1,barang mendarat dengan aman di surabaya pakai cargo jne tidak ada cacat sama sekali produk cocok karena saya butuh ukuran yg lebih kecil keliatan cukup elegant di taru
704,722,Sanken Water Dispenser HWD-C580S-BK Galon Bawah,5,"material produk bagus ukuran produk sesuai produk berfungsi dengan baik kualitas produk bagus,  tinggal coba dijalankan mudah2an aman tidak ada masalah",3 bulan lalu,1,material produk bagus ukuran produk sesuai produk berfungsi dengan baik kualitas produk bagus tinggal coba dijalankan mudahan aman tidak ada masalah
705,723,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,5,pengiriman cpt + berfungsi dgn baik.  makasih seller,3 bulan lalu,1,pengiriman cpt berfungsi dgn baik makasih seller
706,724,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,terimkasih barang y sudah smpai.  barang y lumayan bagus.  smg awet dan tahan untuk pemakaian jangka panjang. ,3 bulan lalu,1,terimkasih barang sudah smpai barang lumayan bagus smg awet dan tahan untuk pemakaian jangka panjang
707,725,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,5,"packaging aman 🙏,  pengiriman cepat.  semoga awet.  penjualnya ramah banget",3 bulan lalu,1,packaging aman pengiriman cepat semoga awet penjualnya ramah banget
708,726,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,5,"pengiriman cepat,  barang mulus walaupun disc 48% semua berfungsi dengan baik👍👍",3 bulan lalu,1,pengiriman cepat barang mulus walaupun disc semua berfungsi dengan baik
709,727,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,"barang original,  semuanya berfungsi dengan baik,  air dingin bukan air es mantap,  semoga awet",3 bulan lalu,1,barang original semuanya berfungsi dengan baik air dingin bukan air es mantap semoga awet
710,728,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,5,mantap,3 bulan lalu,1,mantap
711,729,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,mantap keren pula dan listrik irit,3 bulan lalu,1,mantap keren pula dan listrik irit
712,730,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,berfungsi dengan baik,3 bulan lalu,1,berfungsi dengan baik
713,731,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,sesuai tp lum dicoba.  tq sanken official,3 bulan lalu,1,sesuai tp lum dicoba tq sanken official
714,732,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,mantap,3 bulan lalu,1,mantap
715,733,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"bagus,  original,  warna keren,  pengiriman cepat",3 bulan lalu,1,bagus original warna keren pengiriman cepat
716,734,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,mantapp,3 bulan lalu,1,mantapp
717,735,Sanken Dispenser Infinite Series Duo Gallon DA-15SS Premium Stainless,5,"barang sudah d terima,  terapi belum d coba,  semoga aman",3 bulan lalu,1,barang sudah terima terapi belum coba semoga aman
718,736,Sanken HWD-Z99 Dispenser Dua Galon Bawah Atas Xatria Pro,5,"alhamdulillah dispensernya sudah sampai dan sudah kita pake, barangnya bagus ada monitoring suhu
mantap barangnya",3 bulan lalu,1,alhamdulillah dispensernya sudah sampai dan sudah kita pake barangnya bagus ada monitoring suhu mantap barangnya
719,737,Sanken Kulkas Satu Pintu SK-V175A-BB Hitam,5,bisa muat banyak barangnya original 👍 gampang dipakai mutu terjamin sni ada garansi resmi hemat listrik ⚡ desainnya elegan ✨ proses pesanan cepat penjualnya ramah banget. . .  ,3 bulan lalu,1,bisa muat banyak barangnya original gampang dipakai mutu terjamin sni ada garansi resmi hemat listrik desainnya elegan proses pesanan cepat penjualnya ramah banget
720,738,Sanken SJ-2100 Magic Com 1.8 L Black,3,penyok,3 bulan lalu,1,penyok
721,739,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,kondisi berfungsi dengan baik 👍,3 bulan lalu,1,kondisi berfungsi dengan baik
722,740,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"alhamdulilah. .  barang sampe,  sesuai pesanan,  pengiriman cepat,  kmren pesen,  hr ini sore sudah sampai. .  amanah,  cs juga responsif. .  recomended pokoknya. .  haturnuhun",3 bulan lalu,1,alhamdulilah barang sampe sesuai pesanan pengiriman cepat kmren pesen hr ini sore sudah sampai amanah cs juga responsif recomended pokoknya haturnuhun
723,741,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,mantap original,3 bulan lalu,1,mantap original
724,742,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,"barang sesuai pesanan dan jelas original.  
admin responsif,  pengiriman cepat dan sesuai estimasi. ",3 bulan lalu,1,barang sesuai pesanan dan jelas original admin responsif pengiriman cepat dan sesuai estimasi
725,743,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,"mudah2 an awet,  pengiriman barang super cepat sekali,  mantap",3 bulan lalu,1,mudah an awet pengiriman barang super cepat sekali mantap
726,744,Sanken Mesin Cuci 2 Tabung TW-880NM Dua Tabung,5,ok mantaaaaap,4 bulan lalu,1,ok mantaaaaap
727,745,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,5,barangnya bagus tapi pesok mungkin pengirimannya kali,4 bulan lalu,1,barangnya bagus tapi pesok mungkin pengirimannya kali
728,746,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,"sesuai dengan gambar dan deskripsi.  barang diterima dengan baik,  dilapisi dengan buble wrap yg lumayan tebal.  semoga dispensernya awet. ",4 bulan lalu,1,sesuai dengan gambar dan deskripsi barang diterima dengan baik dilapisi dengan buble wrap yg lumayan tebal semoga dispensernya awet
729,747,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"barang original,  jadi dapat garansi juga.  pasang nya gampang & semua berfungsi dengan baik mantap. 

khusus kurir sangat tidak ramah,  bawa barang kurang hati hati. ",4 bulan lalu,1,barang original jadi dapat garansi juga pasang nya gampang semua berfungsi dengan baik mantap khusus kurir sangat tidak ramah bawa barang kurang hati hati
730,748,Sanken Kulkas Satu Pintu SK-V165A-BB Hitam,5,mantap,4 bulan lalu,1,mantap
731,749,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,tnks gan.  semoga awet,4 bulan lalu,1,tnks gan semoga awet
732,750,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"barang nyampe tanpa cacat,  belum d coba tp semoga awet. . ",4 bulan lalu,1,barang nyampe tanpa cacat belum coba tp semoga awet
733,751,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,sdh diterima semoga ga ada  masalah,4 bulan lalu,1,sdh diterima semoga ga ada masalah
734,752,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,2,kurang dingin yg coldnya,4 bulan lalu,1,kurang dingin yg coldnya
735,753,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,1,"csnya kaya kurang gaji,  respondnya kaya robot.  tidak solutif dan lama pengiriman tidak jelas.  mending beli offline aja",4 bulan lalu,1,csnya kaya kurang gaji respondnya kaya robot tidak solutif dan lama pengiriman tidak jelas mending beli offline aja
736,754,Sanken HWD-Z99 Dispenser Dua Galon Bawah Atas Xatria Pro,5,material produk bagus ukuran produk sesuai produk berfungsi dengan baik kualitas produk bagus,4 bulan lalu,1,material produk bagus ukuran produk sesuai produk berfungsi dengan baik kualitas produk bagus
737,755,Sanken HWE-69BL Dispenser IC-Cool,5,"mantap produk sesuai deskripsi, packing rapih, tepat waktu respon penjual cepat, ramah terima kasih kak dan toped",4 bulan lalu,1,mantap produk sesuai deskripsi packing rapih tepat waktu respon penjual cepat ramah terima kasih kak dan toped
738,756,Sanken Dispenser Duo Galon Bawah Atas HWD-Z79IC Xatria Pro Series,5,"material produk bagus,  produk berfungsi dengan baik",4 bulan lalu,1,material produk bagus produk berfungsi dengan baik
739,757,Sanken SJ-150 Magic Com 1.2L - Black,5,barang original . top. ,4 bulan lalu,1,barang original top
740,758,Sanken Kulkas Satu Pintu SK-V175A-BB Hitam,5,barangnya original 👍 ada garansi resmi,4 bulan lalu,1,barangnya original ada garansi resmi
741,759,Sanken Showcase SRS-50R6 Minibar Mini Bar Kulkas Hotel Portable,3,tidak dingin,4 bulan lalu,1,tidak dingin
742,760,Dispenser Sanken Galon Bawah HWD-C106 Dispenser Bottom Loading,5,dispenser dah di test setelah didiamkan 5 jam sesuai petunjuk suplier.  dispenser jalan sempurna,4 bulan lalu,1,dispenser dah di test setelah didiamkan jam sesuai petunjuk suplier dispenser jalan sempurna
743,761,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,4,barang sesuai pesanan sayang pengiriman agak lama jd kasih *4 aja,4 bulan lalu,1,barang sesuai pesanan sayang pengiriman agak lama jd kasih aja
744,762,Sanken Solar Water Heater SWH-HP150L Kapasitas 150L Pressio,4,produk sesuai deskripsi,4 bulan lalu,1,produk sesuai deskripsi
745,763,Sanken TW-1127GSL Mesin cuci 2 tabung 9KG Chrome Handle,1,saya di janjikan datang teknisi berulang x di tlp dari tokped tapi ga ada 1 pun teknisi yg dateng,4 bulan lalu,1,saya di janjikan datang teknisi berulang di tlp dari tokped tapi ga ada pun teknisi yg dateng
746,764,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"alhamdulillah barang sudah sampai dengan selamat,  packingan bagus,  barang berfungsi dengan baik,  seller ramah,  kurir toko pun juga ramah,  desain dan fitur barang bagus se. . .  ",4 bulan lalu,1,alhamdulillah barang sudah sampai dengan selamat packingan bagus barang berfungsi dengan baik seller ramah kurir toko pun juga ramah desain dan fitur barang bagus se
747,765,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,5,"barang original,  

tapi kalo kirim via gosend  hati hati dimintain biaya tambahan dalih lewat tol padahal waktu mantau pengiriman ngak ada lewat tol,  padahal emang mau ng. . .  ",4 bulan lalu,1,barang original tapi kalo kirim via gosend hati hati dimintain biaya tambahan dalih lewat tol padahal waktu mantau pengiriman ngak ada lewat tol padahal emang mau ng
748,766,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,alhamdulillah. . . .  maanntaaabb. . . .  thank u ya gan. . .  barang sesuai pesanan. . .  kemasannya ok. ….  waktu pengiriman ok. . . . . . .  recomended seller deh. . .  sukses terus ya gan. . . ,4 bulan lalu,1,alhamdulillah maanntaaabb thank ya gan barang sesuai pesanan kemasannya ok waktu pengiriman ok recomended seller deh sukses terus ya gan
749,767,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,5,"alhamdulillah akhirnya punya mesin cuci,  terimakasih seller",4 bulan lalu,1,alhamdulillah akhirnya punya mesin cuci terimakasih seller
750,768,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,5,perfect. . . toko hebat ini mah . jam 4 order . masih diantar jg instant . bintang 7 ini . sukses sllu. . thanks seller,4 bulan lalu,1,perfect toko hebat ini mah jam order masih diantar jg instant bintang ini sukses sllu thanks seller
751,769,Sanken SJ-2500BK Magic Com 1.8L Hitam,5,"buat bpk grabnya,  makasih banyak ya udah pickup barang saya.  padahal dari ujung keujung alamatnya,  enggatau kalo ternyata sejauh itu.  makasih banyak",4 bulan lalu,1,buat bpk grabnya makasih banyak ya udah pickup barang saya padahal dari ujung keujung alamatnya enggatau kalo ternyata sejauh itu makasih banyak
752,770,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"mendarat dengan selamat,  cepat ,  barang bagus,  original ,  mulus ,  terimaksih",4 bulan lalu,1,mendarat dengan selamat cepat barang bagus original mulus terimaksih
753,771,Sanken Mesin Cuci 2 Tabung TW-880NM Dua Tabung,5,"barang bagus sudah di coba tdk ada kendala, garansi resmi sanken indonesia, konsumsi listrik hemat, pengiriman lumayan cepat lah pakai kurir toko sendiri, order tgl 4 okt tgl. . .  ",4 bulan lalu,1,barang bagus sudah di coba tdk ada kendala garansi resmi sanken indonesia konsumsi listrik hemat pengiriman lumayan cepat lah pakai kurir toko sendiri order tgl okt tgl
754,772,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,5,good services,4 bulan lalu,1,good services
755,773,Sanken HWD-C533IC Dispenser Bottom Loading,5,produk sesuai deskripsi.  harga bersaing.  kekurangannya hanya pengirimannya yang lama. ,4 bulan lalu,1,produk sesuai deskripsi harga bersaing kekurangannya hanya pengirimannya yang lama
756,774,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,4,kecewa sama yang anter,4 bulan lalu,1,kecewa sama yang anter
757,775,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,kualitas materialnya bagus.  cara pemakaiannya cukup mudah.  fitur hot & cold nya bagus.  safety di pemanasnya bekerja dengan baik.  ukurannya ringkas. ,4 bulan lalu,1,kualitas materialnya bagus cara pemakaiannya cukup mudah fitur hot cold nya bagus safety di pemanasnya bekerja dengan baik ukurannya ringkas
758,776,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,"kualitas cukup ok,  packing aman dan rapi sekali,  barang tiba dengan aman. ",4 bulan lalu,1,kualitas cukup ok packing aman dan rapi sekali barang tiba dengan aman
759,777,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"barang berfungsi dengan sangat baik.  memutarnya cepat,  dan tidak bising juga tidak getar. ",4 bulan lalu,1,barang berfungsi dengan sangat baik memutarnya cepat dan tidak bising juga tidak getar
760,778,Sanken SJ-130H Magic Com 1L - Black,5,"barang ori,  panci sehat stainless ateel,  mantap,  langsung dipakai",4 bulan lalu,1,barang ori panci sehat stainless ateel mantap langsung dipakai
761,779,Sanken SJ-2500 Magic Com 1.8L Red,1,"minta retur tukar malah pengembalian dana,  jadi rugi ongkir padahal produknya yang cacat",4 bulan lalu,1,minta retur tukar malah pengembalian dana jadi rugi ongkir padahal produknya yang cacat
762,780,Sanken Dispenser Bottom Loading HWD-C590G-BK Hitam,5,pengiriman cepat dan mendarat dgn aman👍👍👍 berfungsi dgn baik,4 bulan lalu,1,pengiriman cepat dan mendarat dgn aman berfungsi dgn baik
763,781,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,5,good stuff,4 bulan lalu,1,good stuff
764,782,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,5,sampai dengan aman.  berfungsi baik.  terima kasih!,4 bulan lalu,1,sampai dengan aman berfungsi baik terima kasih
765,783,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,5,barang ok packingan ok. . . . . ,4 bulan lalu,1,barang ok packingan ok
766,784,Sanken UV Anti Dust Mite Vacuum Cleaner SBV-120C HEPA Vakum Kasur Bed,5,bagus dan cepat,4 bulan lalu,1,bagus dan cepat
767,785,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,5,good,4 bulan lalu,1,good
768,786,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,5,"barang sudah diterima dalam kondisi baik. 

tombol-tombol & pintu bagian galonnya juga berfungsi dengan baik. 

mungkin sedikit catetan aja buat calon pembeli yang lain. . .  ",4 bulan lalu,1,barang sudah diterima dalam kondisi baik tomboltombol pintu bagian galonnya juga berfungsi dengan baik mungkin sedikit catetan aja buat calon pembeli yang lain
769,787,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"thanks produk mendarat baik packing aman n authentic original terjamin mantabz lanjutkanz. . 
thanks mas kurir toko sanken official store komunikatif n informatif semangatz. . .  ",4 bulan lalu,1,thanks produk mendarat baik packing aman authentic original terjamin mantabz lanjutkanz thanks mas kurir toko sanken official store komunikatif informatif semangatz
770,788,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,5,"barang original,  ada garansinya juga semua normal berfungsi dengan baik . ",4 bulan lalu,1,barang original ada garansinya juga semua normal berfungsi dengan baik
771,789,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,2,barang baru sampai,4 bulan lalu,1,barang baru sampai
772,790,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,3,nb : qc nya harap diperhatikan banyak penyok di bagian dalam.  kerdus tidak ada yg rusak. . ,4 bulan lalu,1,nb qc nya harap diperhatikan banyak penyok di bagian dalam kerdus tidak ada yg rusak
773,791,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,4,"alhamdulillah barakallahufiik barang bagus,  compact dan berfungsi baik.  namun pengiriman lama",4 bulan lalu,1,alhamdulillah barakallahufiik barang bagus compact dan berfungsi baik namun pengiriman lama
774,792,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,5,"sudah sampai pengiriman ke depok,  sudah di unboxing dan digunakan untuk support kebutuhan air keluarga tiap hari.  

first impression dari saya,  untuk harga hampir 2 jt in. . .  ",4 bulan lalu,1,sudah sampai pengiriman ke depok sudah di unboxing dan digunakan untuk support kebutuhan air keluarga tiap hari first impression dari saya untuk harga hampir jt in
775,793,Sanken HWD-C533IC Dispenser Bottom Loading,5,"produk sesuai pesanan,  pengiriman cepat,  packing aman,  kualitas produk oke  produk berfungsi dengan baik,  semoga awet. ",4 bulan lalu,1,produk sesuai pesanan pengiriman cepat packing aman kualitas produk oke produk berfungsi dengan baik semoga awet
776,794,Sanken Showcase SRS-50R6 Minibar Mini Bar Kulkas Hotel Portable,1,"showcase nya gak dingin. .  2 hari taro minuman ga dingin2,  nanya seller jg ga dijawab. . !!!",4 bulan lalu,1,showcase nya gak dingin hari taro minuman ga dingin nanya seller jg ga dijawab
777,795,Sanken SJ-3030BK Magic Com 2L - Black,5,👍👍👍,4 bulan lalu,1,
778,796,Sanken Kulkas 1 Pintu 170 Liter SK-V173A-CB Gol,5,"sampe lumayan telat dr estimasi,  dan ini cara aktifin garansinya gmn ya ? link warrantynya not found dan kalo mau langsung hrs ada stempel toko,  dikartunya belom ada stem. . .  ",4 bulan lalu,1,sampe lumayan telat dr estimasi dan ini cara aktifin garansinya gmn ya link warrantynya not found dan kalo mau langsung hrs ada stempel toko dikartunya belom ada stem
779,797,Sanken DD-68 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,5,"produk berkualitas,  berfungsi dengan baik,  packing aman.  mantap ⭐⭐⭐⭐⭐",4 bulan lalu,1,produk berkualitas berfungsi dengan baik packing aman mantap
780,798,Sanken HWD-C200SS Water Dispenser,5,"kualitas bagus,  sesuai pesanan,  pengiriman juga cepat wlpn pilih kurir toko.  model nya bagus utk rumah minimalist. ",4 bulan lalu,1,kualitas bagus sesuai pesanan pengiriman juga cepat wlpn pilih kurir toko model nya bagus utk rumah minimalist
