Nama Pengguna,Produk,Rating,Ulasan,Tanggal
m***d,Sanken Dispenser Galon Bawah HWD-C528IC Xtaria Pro Series,bintang 5,"despenser sesuai pesanan, bahan berkualitas, dinginnya joss dan panasnya pas buat bikin kopi dan seduh pop mie",1 bulan lalu
D***y,Dispenser Sanken Galon Bawah HWD-C555IC Dispenser Bottom Loading,bintang 5,"Barang bagus, pengiriman cepat, sesuai deskripsi. Belum di Coba sih",1 bulan lalu
Yanuar,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,pesan pakai Instant di kirim pakai Mobil. Fast Respon,1 bulan lalu
Maria,Sanken SK-V231A-CB Kulkas 2 Pintu,bintang 5,"Barang original, pengiriman cepat, garansi,  tidak lecet dan kualitas bagus!",1 bulan lalu
Ferry,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,Mesin cuci berfungsi dengan baik.. Berkualitas.,1 bulan lalu
Hendra,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"Sudah sampai, makasih banyak, semoga awet dah",1 bulan lalu
T***o,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"Pengiriman cepat, ready stock, kondisi barang baik",1 bulan lalu
Muhammad,Sanken Dispenser Galon Bawah HWD-C588 Xatria Pro Series LED Display,bintang 5,penjual sangat komunikatif dan solutif pada saat saya buru2 untuk pengiriman barang. fast response.,1 bulan lalu
Cak,Sanken Dispenser Galon Bawah HWD-C553IC Xatria Pro Series,bintang 1,tatakan gelas terlepas... mungkin next bisa di beri isolasi atau pengaman lain nya... dan diberitahukan kepada kurir kalau posisi barang tidak bisa di bolak balik. ini sa... ,1 bulan lalu
Evie,Dispenser Sanken Galon Bawah HWD-C106 Dispenser Bottom Loading,bintang 5,bismillah semoga awet.. 🤲🤗,1 bulan lalu
Fabio,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 3,paketnya sudah sampe dan saya terima tapi pengirimannya bukan melalui kargo tapi lewat kurir motor mohon ke depannya diperhatikan lagi pengirimannya min untung kompresorn... ,1 bulan lalu
S***y,Sanken Dispenser Galon Bawah HWD-C528IC Xtaria Pro Series,bintang 5,"So far aman, secara fisik baik, fungsi normal, semoga awet dan mudah klaimnya jika ada masalah",1 bulan lalu
Rudi,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,ok mantab,1 bulan lalu
i***a,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,Kualitas barang baik,1 bulan lalu
Irawan,Sanken UV Anti Dust Mite Cordless Vacuum Cleaner SBV-200L HEPA Vakum,bintang 5,"brg ori, garansi. brg 👍👍, toko jg 👍👍",1 bulan lalu
A***i,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"barang sudah sampai sesuai estimasi.
pengiriman sesuai estimasi waktu",1 bulan lalu
MUFLI,Sanken DD-68 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,bintang 5,"Barang bagus, Pengiriman cepat.",1 bulan lalu
Adam,Sanken SJ-3030BK Magic Com 2L - Black,bintang 5,ibu gw suka👍,1 bulan lalu
Irwani,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 4,Barang bagus tapi garansi tidak ada cap tokonya,1 bulan lalu
M***d,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"produk orisinil, bergaransi...bagus dan puas",1 bulan lalu
muhamad,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,semua berfungsi dengan bai dan sesuai semua,1 bulan lalu
W***n,Sanken HWE-67C Dispenser IC-Cool,bintang 5,"Recommended Seller pokoknya, sesuai pesanan dan deskripsi, packing aman full bubelwrap, barang berfungsi baik Hoot Norma Cool, Original Produk Sanken, terima kasih tokope... ",1 bulan lalu
s***i,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,saler sat set 3 jam sampai di depok,1 bulan lalu
Win,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,Sesuai pesanan,1 bulan lalu
F***l,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,"barang original, and good 👍",1 bulan lalu
Akmal,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,berfungsi dgn baik. kondisinya mulus.,1 bulan lalu
Akmal,Sanken FS-800BK Kipas Angin,bintang 5,berfungsi dgn baik,1 bulan lalu
M***e,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,Bagus lah!,1 bulan lalu
A***a,Sanken Mesin Cuci 2 Tabung TW-880NM Dua Tabung,bintang 5,"Barang sudah diterima sesuai pesanan, namun blm di coba",1 bulan lalu
Rohanita,Sanken HWE-67C Dispenser IC-Cool,bintang 4,Terima kasih sudah tepat waktu mengirimkan walaupun hanya 3 unit,1 bulan lalu
Rohanita,Sanken HWE-69CW Dispenser IC-Cool,bintang 4,Terima kasih sudah tepat waktu mengirimkan walaupun hanya 3 unit,1 bulan lalu
Rohanita,Sanken HWE-69BL Dispenser IC-Cool,bintang 1,Saya kecewa dengan sistematika pengirimannya. Barang dikirim terpisah dengan 3 unit lainnya dan pembeli harus menanggung ongkir sendiri dengan memesan gosend sendiri supa... ,1 bulan lalu
T***y,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 3,"We had terrible experience with the chosen courier (Gocar). Mr Yusuf deliberately asked for toll money.

Please review his performance : ****************",1 bulan lalu
Bio,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,semoga awet,1 bulan lalu
R***i,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 1,Barang rusak penyok,1 bulan lalu
claude,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,"Fast respon, barang sesuai iklan.
Pintu dispenser bagian bawah tidak bs dibuka karena nyangkut, namun bs diakali.
Overall ok semua.",2 bulan lalu
Johan,Sanken TW-1127GSL Mesin cuci 2 tabung 9KG Chrome Handle,bintang 5,"barang sudah sampai dengan aman... sudah dicoba dan berfungsi dengan baik, semoga awet",2 bulan lalu
Riza,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,Ok,2 bulan lalu
Ocvans,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"ini mantap dari Sanken official langsung, selang sehari pesan barang langsung sampe rumah, semua berfungsi normal, baik, dan tanpa kurang suatu apapun. Thanks! 👍",2 bulan lalu
PT,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,baguss,2 bulan lalu
Monique,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,"barangnya original dan garansi.
pengirimnya baik mau install dan antar ke tempatnya. maturnuwun ya",2 bulan lalu
V***y,Sanken HWE-69BL Dispenser IC-Cool,bintang 2,Air rembes dari bawah dispenser dan sdh tanyakan ke penjual jawabannya hubungi service center,2 bulan lalu
ATIEK,Sanken DD-33 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,bintang 5,"Bagus, cukup besar, smoga awet, tks seller",2 bulan lalu
R***t,Sanken UV Anti Dust Mite Vacuum Cleaner SBV-120C HEPA Vakum Kasur Bed,bintang 5,"Sedotan nya kurang kuat, tp overall oke lah",2 bulan lalu
N***l,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,Manteb sih,2 bulan lalu
Narko,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,"Kiriman sudah sampai, terima kasih",2 bulan lalu
S***s,Sanken Kulkas 2 Pintu SK-V235A-BB Refrigerator 230 L,bintang 5,Barangnya original 👍 Hemat listrik ⚡ Penjualnya ramah banget Packaging aman 🙏 Respon penjualnya top,2 bulan lalu
Herry,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,mantab,2 bulan lalu
Felix,Sanken SJ-2100 Magic Com 1.8 L Black,bintang 5,"Rice cooker Sanken yg sudah pernah saya pakai sebelumnya kuat sampai lebih dr 5 tahun. 
Sekarang beli lagi dengan model yg sama karena kualitasnya.",2 bulan lalu
Vivi,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,Dispenser nya berfungsi dengan baik,2 bulan lalu
Dwi,Sanken Dispenser Galon Bawah HWD-C588 Xatria Pro Series LED Display,bintang 5,mantap.,2 bulan lalu
j***r,Sanken HWD-C200SS Water Dispenser Elektrik,bintang 2,"Saya baru beli 6 hari dr hari sabtu, pas dicoba bagus, hari keenam mati total, chat penjual, lama bales padahal lg online, tp ga dibaca atau dibalas, saya minta jawaban,... ",2 bulan lalu
Zainal,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,barang sudah saya terima.tapi belum sy inboximg,2 bulan lalu
Irfan,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,top fast respon,2 bulan lalu
Joko,Sanken Rice Cooker 1 Liter SJ-120H,bintang 5,semoga awet,2 bulan lalu
Mochamad,Sanken Dispenser Galon Bawah HWD-C553IC Xatria Pro Series,bintang 4,kurang dingin mnrtku,2 bulan lalu
A***a,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 3,proses dan waktu pengirimannya lebih diperhatikan lagi. kurir pengantar barang juga kurang ramah,2 bulan lalu
P***T,Sanken FS-700GR/BR Kipas Angin,bintang 5,mantap,2 bulan lalu
F***n,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"sehari krim, mantabz cepat",2 bulan lalu
Komarudin,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 4,"barang sesuai dg gambar 
mudah2an awet",2 bulan lalu
Herdanto,Sanken TW-1222 Mesin Cuci 2 Tabung 11KG,bintang 5,Proses cepat dan barang sampai tujuan dengan aman,2 bulan lalu
Furqon,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,mantap barangnya udah datang,2 bulan lalu
P***a,Sanken DD-33 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,bintang 5,Barang ori dan bagus. Respon penjual cepat. Proses mudah.,2 bulan lalu
Achmad,Sanken Magic Com SJ-1999M Kapasitas 1.8L Hitam,bintang 5,"barang ori, sdh jalan bulan ke 4 dan alhamdulillah ga ada kendala sama sekali.

top!",2 bulan lalu
Gus,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,barang ori bergaransi resmi cuma sayang pengirimannya ga sampai rumah kurirnya ga mau masuk k gang kecil. untung anakku pas pulang sekolah jadi dia yg angkat ke rumah.,2 bulan lalu
Aditya,Sanken Dispenser Galon Bawah HWD-C553IC Xatria Pro Series,bintang 5,Meskipun pengiriman lumayan lama tapi packing nya aman jadi barang tidak ada lecet atau rusak,2 bulan lalu
Firza,Sanken Kulkas 1 Pintu SK-V188A-BB Refrigerator Black 180 L,bintang 5,👍🏻👍🏻👍🏻,2 bulan lalu
Natanael,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,berfungsi dengan baik!,2 bulan lalu
Josavat,Sanken SJ-3030BK Magic Com 2L - Black,bintang 5,"Produk ori, pengiriman aman. Tq seller.",2 bulan lalu
siti,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,ini adalah pembelian mesin cuci Sanken yang kedua. mesin cuci Sanken pertama bisa bertahan 10 tahun. semoga Sanken mesin cuci kedua ini bisa awet seperti yang dulu. tetap... ,2 bulan lalu
T***a,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,"Barang ok, tp smpt ada kendala di pengiriman, barang blm sampai tp di status uda sampai. Sampainya bsknya loh haha",2 bulan lalu
Anthony,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,"Mantap, pesanan cepat. respon penjual cukup cepat.
Saya ng saya asumsi masukin galon ada sliding. ternyata nda. Secara keseluruhan ok.",2 bulan lalu
Haffizd,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"Seller Ramahh, produk original, bintang 5",2 bulan lalu
Rizky,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,alhamdulillah barang sudah sampai dengan selamat makasih ya seller dan kurir semoga awet dipakai,2 bulan lalu
Y***i,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 1,"Pengemasan dan pengiriman lama, tidak komunikatif.",2 bulan lalu
T***s,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 4,pengiriman lamaaaaa. harus follow up terus sampe barang benar2 dikirim.,2 bulan lalu
Robita,Sanken ADR-210 / ADR-211 Setrika Listrik Gold Plated Warna Random,bintang 5,sangat OK,2 bulan lalu
Aris,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"bagus
cuma salah beli",2 bulan lalu
A***n,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,Mantap dan aman..,2 bulan lalu
Anton,Sanken HWD-Z99 Dispenser Dua Galon Bawah Atas Xatria Pro,bintang 5,"Mantap lgsg bs pakai, bagus 👍😊",2 bulan lalu
Iday,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,Good,2 bulan lalu
Timothy,Sanken UV Anti Dust Mite Vacuum Cleaner SBV-120C HEPA Vakum Kasur Bed,bintang 5,"Oke, barang mantap.",2 bulan lalu
A***s,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,"dispensernya blm terpasang n blm dicoba,semoga berfungsi dg baik.",2 bulan lalu
nova,Sanken DD-33 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,bintang 5,sesuai,2 bulan lalu
Elizabeth,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"Berfungsi baik, semoga awet",2 bulan lalu
erick,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,bagus,2 bulan lalu
Buddy,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,good hanya blm di coba,2 bulan lalu
Riefa,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,"Barang sesuai deskripsi, berfungsi normal",2 bulan lalu
Livina,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"barang aman, bisa berfungsi dgn baik",2 bulan lalu
Budi,Sanken Dispenser Duo Galon Bawah Atas HWD-Z79IC Xatria Pro Series,bintang 1,"Barang di terima rusak, di ajukan clam asuransi proses lama ampir 1 bulan , sdh waswas takut ga di clam karna barang sdh di kirim balik ke asuransi",2 bulan lalu
F***r,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,"Admin sangat membantu dalam proses pembelian walau saya chat pada waktu yang kurang pas, pengiriman Instant pun cepat dengan dari penjual di saat proses hingga saat dikir... ",2 bulan lalu
D***r,Sanken SJ-3030BK Magic Com 2L - Black,bintang 5,kualitas produknya mantaabz,2 bulan lalu
H***a,Dispenser Sanken Galon Bawah HWD-C555IC Dispenser Bottom Loading,bintang 5,"Ada kerusakan pada unit saat sampai, tapi bisa langsung claim garansi dan dikirimkan teknisi",2 bulan lalu
M***i,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,Mantapppppp Bagus,2 bulan lalu
M***M,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,All good,2 bulan lalu
paska,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,"cepat nyampenya, mudah mudahan awet",2 bulan lalu
S***a,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"sudah dapat garansi, barangnya berfungsi dgn baik

pengiriman juga cepat",3 bulan lalu
Sukamdhani,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,Barang bagus sesuai produksi !,3 bulan lalu
t***i,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,barang cepat datang. mesin cuci sip.,3 bulan lalu
Noza,Sanken HWD-Z78IC Water Dispenser Duo Gallon,bintang 5,dispensernya bagus. suhu air dinginnya pas untuk minum sehari2,3 bulan lalu
Andhika,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,pengiriman cepat,3 bulan lalu
d***y,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,"barang bagus, original pengiriman cepat",3 bulan lalu
t***o,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,mantaappss,3 bulan lalu
Edy,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,trimakasih gan,3 bulan lalu
Wisnu,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"Barang original, produk & spesifikasi sesuai",3 bulan lalu
P***i,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,Barang samapai sesuai dengan pesanan dan sampai dengan baik dan aman,3 bulan lalu
Tezar,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"original , pengiriman cepat",3 bulan lalu
Ferdi,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,Okkk,3 bulan lalu
d***k,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"fast respon, produk sesuai",3 bulan lalu
rahmat,Sanken UV Anti Dust Mite Vacuum Cleaner SBV-120C HEPA Vakum Kasur Bed,bintang 5,"Baguuus, mantaap, berfungsi dengan baik",3 bulan lalu
Trish,Sanken TW-1155FBK Mesin Cuci 2 tabung 9KG,bintang 5,Sngt cepat pengiriman nya dengan keadaan baik,3 bulan lalu
R***t,Sanken Dispenser Galon Bawah HWD-C553IC Xatria Pro Series,bintang 5,Mantap. Seller fas respond. Barang berfungsi dg baik  kurang dr 2 jam barang tiba by grab car.,3 bulan lalu
Delima,Sanken Mesin Cuci 2 Tabung TW-880NM Dua Tabung,bintang 5,barang original dan pengiriman cepat dan pe jual sangat kooperatif..semoga awet,3 bulan lalu
A***g,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,"Pengiriman cepat, barang sesuai, makasih",3 bulan lalu
C***o,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,"Barang bagus sesuai deskripsi...
Semoga awet thanks seller...",3 bulan lalu
Ferdianto,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,bagus,3 bulan lalu
a***r,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,barang sesuai deskripsi kondisi oke packing rapih top markotop,3 bulan lalu
Heri,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,"Fast respon, fast delivery.",3 bulan lalu
Dewi,Sanken HWE-69CW Dispenser IC-Cool,bintang 5,okelah walau pengiriman oleh kurir toko agak lama.,3 bulan lalu
l***h,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,Mantappp,3 bulan lalu
gunung,Sanken AW-S807 Mesin Cuci 1 Tabung 8Kg Top Loading,bintang 5,"barang original, ada garansinya, harga kompetitif n seller responshif",3 bulan lalu
Valentina,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,mantap,3 bulan lalu
Luis,Sanken FS-800BK Kipas Angin,bintang 5,"Barang ori, pengiriman cepat, semua sesuai deskripsi. 
Recommended seller",3 bulan lalu
D***i,Sanken UV Anti Dust Mite Cordless Vacuum Cleaner SBV-200L HEPA Vakum,bintang 5,"seller baik dan responsif. pengiriman cepat. vakumnya bagus dengan harga sgitu. ringan dan dichargenya mudah. sdh sy tes, nyala. mudah2an awet. tp ckp tenang, krn seller... ",3 bulan lalu
Jane,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,pengiriman cepat dan barang original,3 bulan lalu
ikhsanid,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,produk bekerja dengan baik,3 bulan lalu
omjus,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,pesan & langsung dikirim...mantap,3 bulan lalu
F***o,Sanken Dispenser Galon Bawah HWD-C523IC Hitam,bintang 5,pengiriman barang cepat dan rapi.  kualitas dispenser bagus dan mudah digunakan,3 bulan lalu
Kia,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,mantappp.. Semoga barangnya rekomen dan awet dipakai..,3 bulan lalu
Dedhi,Sanken HWE-69CW Dispenser IC-Cool,bintang 5,"Barang murah, kualitas bagus, support juga bagus. Call 1 hari besoknya sudah datang dan diperbaiki",3 bulan lalu
BlaiseCB,Sanken Dispenser Galon Bawah HWD-C553IC Xatria Pro Series,bintang 5,it arrived in good condition works fine so far,3 bulan lalu
Muhamad,Sanken Rice Cooker 1 Liter SJ-120H,bintang 5,"barang ori.
pakingan rapih.",3 bulan lalu
m***a,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"respon chat cepat, adminnya mantap",3 bulan lalu
W***y,Sanken DD-33 UV Dish Dryer Steriliser UV Sterilizer Baby Bottle,bintang 5,"Barang mendarat dengan aman di surabaya pakai cargo jne. tidak ada cacat sama sekali. Produk cocok karena saya butuh ukuran yg lebih kecil, keliatan cukup elegant di taru... ",3 bulan lalu
Adri,Sanken Water Dispenser HWD-C580S-BK Galon Bawah,bintang 5,"Material Produk Bagus Ukuran Produk Sesuai Produk Berfungsi Dengan Baik Kualitas Produk Bagus, tinggal coba dijalankan mudah2an aman tidak ada masalah",3 bulan lalu
N***a,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,Pengiriman cpt + berfungsi dgn baik. makasih seller,3 bulan lalu
sadly,Sanken Mesin Cuci Twin Tub TW-882NP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,terimkasih barang y sudah smpai. barang y lumayan bagus. smg awet dan tahan untuk pemakaian jangka panjang.,3 bulan lalu
L***a,Sanken Mesin Cuci Twin Tub TW-882BP 9kg Mesin Cuci 2 Dua Tabung,bintang 5,"Packaging aman 🙏, pengiriman cepat. Semoga awet. Penjualnya ramah banget",3 bulan lalu
Christina,Sanken Dispenser Galon Bawah HWD-C500E Dispenser Bottom Kompresor,bintang 5,"Pengiriman cepat, barang mulus walaupun disc 48% semua berfungsi dengan baik👍👍",3 bulan lalu
Andre,Sanken Dispenser Galon Bawah HWD-C558IC Dispenser Bottom Loading,bintang 5,"barang original, semuanya berfungsi dengan baik, air dingin bukan air es mantap, semoga awet",3 bulan lalu
Sepatu,Sanken Dispenser Galon Bawah HWD-C533IC Bottom Loading,bintang 5,Mantap,3 bulan lalu
